fiscal_year,account,date,month,year,field,value,fytd
2021,Mass Transit,8/1/2021,August,2021,other_receipts,0,3200000000
2021,Mass Transit,9/1/2021,September,2021,other_receipts,0,3200000000
2021,Mass Transit,10/1/2020,October,2020,total_receipts,3313807020,8628407980
2021,Mass Transit,11/1/2020,November,2020,total_receipts,508672712.8,8628407980
2021,Mass Transit,12/1/2020,December,2020,total_receipts,436021577.4,8628407980
2021,Mass Transit,1/1/2021,January,2021,total_receipts,436813746.1,8628407980
2021,Mass Transit,2/1/2021,February,2021,total_receipts,412671365.3,8628407980
2021,Mass Transit,3/1/2021,March,2021,total_receipts,355339367.3,8628407980
2021,Mass Transit,4/1/2021,April,2021,total_receipts,80645419.24,8628407980
2021,Mass Transit,5/1/2021,May,2021,total_receipts,440658037.6,8628407980
2021,Mass Transit,6/1/2021,June,2021,total_receipts,444763476.1,8628407980
2021,Mass Transit,7/1/2021,July,2021,total_receipts,303297656.3,8628407980
2021,Mass Transit,8/1/2021,August,2021,total_receipts,461286331.9,8628407980
2021,Mass Transit,9/1/2021,September,2021,total_receipts,1434431269,8628407980
2021,Mass Transit,10/1/2020,October,2020,transfer_to_highway,0,114690843
2021,Mass Transit,11/1/2020,November,2020,transfer_to_highway,7956778,114690843
2021,Mass Transit,12/1/2020,December,2020,transfer_to_highway,0,114690843
2021,Mass Transit,1/1/2021,January,2021,transfer_to_highway,0,114690843
2021,Mass Transit,2/1/2021,February,2021,transfer_to_highway,20133446,114690843
2021,Mass Transit,3/1/2021,March,2021,transfer_to_highway,50630204,114690843
2021,Mass Transit,4/1/2021,April,2021,transfer_to_highway,9113029,114690843
2021,Mass Transit,5/1/2021,May,2021,transfer_to_highway,17580298,114690843
2021,Mass Transit,6/1/2021,June,2021,transfer_to_highway,5575166,114690843
2021,Mass Transit,7/1/2021,July,2021,transfer_to_highway,1271266,114690843
2021,Mass Transit,8/1/2021,August,2021,transfer_to_highway,2430656,114690843
2021,Mass Transit,9/1/2021,September,2021,transfer_to_highway,0,114690843
2021,Mass Transit,10/1/2020,October,2020,transfer_from_highway,0,1200000000
2021,Mass Transit,11/1/2020,November,2020,transfer_from_highway,300000000,1200000000
2021,Mass Transit,12/1/2020,December,2020,transfer_from_highway,0,1200000000
2021,Mass Transit,1/1/2021,January,2021,transfer_from_highway,300000000,1200000000
2021,Mass Transit,2/1/2021,February,2021,transfer_from_highway,0,1200000000
2021,Mass Transit,3/1/2021,March,2021,transfer_from_highway,0,1200000000
2021,Mass Transit,4/1/2021,April,2021,transfer_from_highway,300000000,1200000000
2021,Mass Transit,5/1/2021,May,2021,transfer_from_highway,0,1200000000
2021,Mass Transit,6/1/2021,June,2021,transfer_from_highway,0,1200000000
2021,Mass Transit,7/1/2021,July,2021,transfer_from_highway,300000000,1200000000
2021,Mass Transit,8/1/2021,August,2021,transfer_from_highway,0,1200000000
2021,Mass Transit,9/1/2021,September,2021,transfer_from_highway,0,1200000000
2021,Mass Transit,10/1/2020,October,2020,outlay_htf,457404210.5,7961355588
2021,Mass Transit,11/1/2020,November,2020,outlay_htf,556320140.8,7961355588
2021,Mass Transit,12/1/2020,December,2020,outlay_htf,841431305,7961355588
2021,Mass Transit,1/1/2021,January,2021,outlay_htf,493329580.6,7961355588
2021,Mass Transit,2/1/2021,February,2021,outlay_htf,667900860.4,7961355588
2021,Mass Transit,3/1/2021,March,2021,outlay_htf,681938880.4,7961355588
2021,Mass Transit,4/1/2021,April,2021,outlay_htf,597954931.5,7961355588
2021,Mass Transit,5/1/2021,May,2021,outlay_htf,563639776.7,7961355588
2021,Mass Transit,6/1/2021,June,2021,outlay_htf,892202918,7961355588
2021,Mass Transit,7/1/2021,July,2021,outlay_htf,457476053,7961355588
2021,Mass Transit,8/1/2021,August,2021,outlay_htf,647242814.4,7961355588
2021,Mass Transit,9/1/2021,September,2021,outlay_htf,1104514117,7961355588
2021,Mass Transit,10/1/2020,October,2020,closing_balance,7982431618,6878390356
2021,Mass Transit,11/1/2020,November,2020,closing_balance,8226827412,6878390356
2021,Mass Transit,12/1/2020,December,2020,closing_balance,7821417684,6878390356
2021,Mass Transit,1/1/2021,January,2021,closing_balance,8064901850,6878390356
2021,Mass Transit,2/1/2021,February,2021,closing_balance,7789538909,6878390356
2021,Mass Transit,3/1/2021,March,2021,closing_balance,7412309192,6878390356
2021,Mass Transit,4/1/2021,April,2021,closing_balance,7185886650,6878390356
2021,Mass Transit,5/1/2021,May,2021,closing_balance,7045324613,6878390356
2021,Mass Transit,6/1/2021,June,2021,closing_balance,6592310005,6878390356
2021,Mass Transit,7/1/2021,July,2021,closing_balance,6736860343,6878390356
2021,Mass Transit,8/1/2021,August,2021,closing_balance,6548473204,6878390356
2021,Mass Transit,9/1/2021,September,2021,closing_balance,6878390356,6878390356
2020,Highway,10/1/2019,October,2019,opening_balance,24651555437,24651555437
2020,Highway,11/1/2019,November,2019,opening_balance,20227424890,24651555437
2020,Highway,12/1/2019,December,2019,opening_balance,20370277926,24651555437
2020,Highway,1/1/2020,January,2020,opening_balance,20406541154,24651555437
2020,Highway,2/1/2020,February,2020,opening_balance,20773161866,24651555437
2020,Highway,3/1/2020,March,2020,opening_balance,20873202863,24651555437
2020,Highway,4/1/2020,April,2020,opening_balance,20255195828,24651555437
2020,Highway,5/1/2020,May,2020,opening_balance,19472868283,24651555437
2020,Highway,6/1/2020,June,2020,opening_balance,16282783105,24651555437
2020,Highway,7/1/2020,July,2020,opening_balance,14035878676,24651555437
2020,Highway,8/1/2020,August,2020,opening_balance,12455464789,24651555437
2020,Highway,9/1/2020,September,2020,opening_balance,11334461532,24651555437
2020,Highway,10/1/2019,October,2019,net_tax_receipts,773111000,37458457891
2020,Highway,11/1/2019,November,2019,net_tax_receipts,3946552000,37458457891
2020,Highway,12/1/2019,December,2019,net_tax_receipts,3249406000,37458457891
2020,Highway,1/1/2020,January,2020,net_tax_receipts,3378915000,37458457891
2020,Highway,2/1/2020,February,2020,net_tax_receipts,3184579233,37458457891
2020,Highway,3/1/2020,March,2020,net_tax_receipts,2807091330,37458457891
2020,Highway,4/1/2020,April,2020,net_tax_receipts,2633151000,37458457891
2020,Highway,5/1/2020,May,2020,net_tax_receipts,587949177.4,37458457891
2020,Highway,6/1/2020,June,2020,net_tax_receipts,1909195623,37458457891
2020,Highway,7/1/2020,July,2020,net_tax_receipts,3363635000,37458457891
2020,Highway,8/1/2020,August,2020,net_tax_receipts,4157947000,37458457891
2020,Highway,9/1/2020,September,2020,net_tax_receipts,7466925527,37458457891
2020,Highway,10/1/2019,October,2019,interest_income,30568605.07,144624558
2020,Highway,11/1/2019,November,2019,interest_income,23045223.91,144624558
2020,Highway,12/1/2019,December,2019,interest_income,25517625.91,144624558
2020,Highway,1/1/2020,January,2020,interest_income,24441250.52,144624558
2020,Highway,2/1/2020,February,2020,interest_income,22673816.68,144624558
2020,Highway,3/1/2020,March,2020,interest_income,8668265.79,144624558
2020,Highway,4/1/2020,April,2020,interest_income,1656322.41,144624558
2020,Highway,5/1/2020,May,2020,interest_income,1183370.47,144624558
2020,Highway,6/1/2020,June,2020,interest_income,1557509.96,144624558
2020,Highway,7/1/2020,July,2020,interest_income,1067596.9,144624558
2020,Highway,8/1/2020,August,2020,interest_income,696145.05,144624558
2020,Highway,9/1/2020,September,2020,interest_income,3548825.35,144624558
2020,Highway,10/1/2019,October,2019,other_receipts,1393328.17,107464009.9
2020,Highway,11/1/2019,November,2019,other_receipts,1204715.91,107464009.9
2020,Highway,12/1/2019,December,2019,other_receipts,93629659.06,107464009.9
2020,Highway,1/1/2020,January,2020,other_receipts,2025384.78,107464009.9
2020,Highway,2/1/2020,February,2020,other_receipts,1566401.74,107464009.9
2020,Highway,3/1/2020,March,2020,other_receipts,1264052.25,107464009.9
2020,Highway,4/1/2020,April,2020,other_receipts,735371.74,107464009.9
2020,Highway,5/1/2020,May,2020,other_receipts,905424.67,107464009.9
2020,Highway,6/1/2020,June,2020,other_receipts,1179768.08,107464009.9
2020,Highway,7/1/2020,July,2020,other_receipts,1146690.38,107464009.9
2020,Highway,8/1/2020,August,2020,other_receipts,1207185.65,107464009.9
2020,Highway,9/1/2020,September,2020,other_receipts,1206027.44,107464009.9
2020,Highway,10/1/2019,October,2019,total_receipts,805072933.2,37710546459
2020,Highway,11/1/2019,November,2019,total_receipts,3970801940,37710546459
2020,Highway,12/1/2019,December,2019,total_receipts,3368553285,37710546459
2020,Highway,1/1/2020,January,2020,total_receipts,3405381635,37710546459
2020,Highway,2/1/2020,February,2020,total_receipts,3208819452,37710546459
2020,Highway,3/1/2020,March,2020,total_receipts,2817023648,37710546459
2020,Highway,4/1/2020,April,2020,total_receipts,2635542694,37710546459
2020,Highway,5/1/2020,May,2020,total_receipts,590037972.6,37710546459
2020,Highway,6/1/2020,June,2020,total_receipts,1911932901,37710546459
2020,Highway,7/1/2020,July,2020,total_receipts,3365849287,37710546459
2020,Highway,8/1/2020,August,2020,total_receipts,4159850331,37710546459
2020,Highway,9/1/2020,September,2020,total_receipts,7471680380,37710546459
2020,Highway,10/1/2019,October,2019,transfer_to_mass_transit,400000000,1614526769
2020,Highway,11/1/2019,November,2019,transfer_to_mass_transit,14526769,1614526769
2020,Highway,12/1/2019,December,2019,transfer_to_mass_transit,0,1614526769
2020,Highway,1/1/2020,January,2020,transfer_to_mass_transit,400000000,1614526769
2020,Highway,2/1/2020,February,2020,transfer_to_mass_transit,0,1614526769
2020,Highway,3/1/2020,March,2020,transfer_to_mass_transit,0,1614526769
2020,Highway,4/1/2020,April,2020,transfer_to_mass_transit,400000000,1614526769
2020,Highway,5/1/2020,May,2020,transfer_to_mass_transit,0,1614526769
2020,Highway,6/1/2020,June,2020,transfer_to_mass_transit,0,1614526769
2020,Highway,7/1/2020,July,2020,transfer_to_mass_transit,400000000,1614526769
2020,Highway,8/1/2020,August,2020,transfer_to_mass_transit,0,1614526769
2020,Highway,9/1/2020,September,2020,transfer_to_mass_transit,0,1614526769
2020,Highway,10/1/2019,October,2019,transfer_from_mass_transit,0,58443763
2020,Highway,11/1/2019,November,2019,transfer_from_mass_transit,11179660,58443763
2020,Highway,12/1/2019,December,2019,transfer_from_mass_transit,1921311,58443763
2020,Highway,1/1/2020,January,2020,transfer_from_mass_transit,599745,58443763
2020,Highway,2/1/2020,February,2020,transfer_from_mass_transit,0,58443763
2020,Highway,3/1/2020,March,2020,transfer_from_mass_transit,31807286,58443763
2020,Highway,4/1/2020,April,2020,transfer_from_mass_transit,1581877,58443763
2020,Highway,5/1/2020,May,2020,transfer_from_mass_transit,5073380,58443763
2020,Highway,6/1/2020,June,2020,transfer_from_mass_transit,712198,58443763
2020,Highway,7/1/2020,July,2020,transfer_from_mass_transit,512463,58443763
2020,Highway,8/1/2020,August,2020,transfer_from_mass_transit,5055843,58443763
2020,Highway,9/1/2020,September,2020,transfer_from_mass_transit,0,58443763
2020,Highway,10/1/2019,October,2019,outlay_htf,4829203480,48265139877
2020,Highway,11/1/2019,November,2019,outlay_htf,3824601795,48265139877
2020,Highway,12/1/2019,December,2019,outlay_htf,3334211367,48265139877
2020,Highway,1/1/2020,January,2020,outlay_htf,2639360669,48265139877
2020,Highway,2/1/2020,February,2020,outlay_htf,3108778455,48265139877
2020,Highway,3/1/2020,March,2020,outlay_htf,3466837969,48265139877
2020,Highway,4/1/2020,April,2020,outlay_htf,3019452116,48265139877
2020,Highway,5/1/2020,May,2020,outlay_htf,3865609371,48265139877
2020,Highway,6/1/2020,June,2020,outlay_htf,4159549528,48265139877
2020,Highway,7/1/2020,July,2020,outlay_htf,4546775637,48265139877
2020,Highway,8/1/2020,August,2020,outlay_htf,5285909431,48265139877
2020,Highway,9/1/2020,September,2020,outlay_htf,6184850058,48265139877
2020,Highway,10/1/2019,October,2019,closing_balance,20227424890,12621291854
2020,Highway,11/1/2019,November,2019,closing_balance,20370277926,12621291854
2020,Highway,12/1/2019,December,2019,closing_balance,20406541154,12621291854
2020,Highway,1/1/2020,January,2020,closing_balance,20773161866,12621291854
2020,Highway,2/1/2020,February,2020,closing_balance,20873202863,12621291854
2020,Highway,3/1/2020,March,2020,closing_balance,20255195828,12621291854
2020,Highway,4/1/2020,April,2020,closing_balance,19472868283,12621291854
2020,Highway,5/1/2020,May,2020,closing_balance,16282783105,12621291854
2020,Highway,6/1/2020,June,2020,closing_balance,14035878676,12621291854
2020,Highway,7/1/2020,July,2020,closing_balance,12455464789,12621291854
2020,Highway,8/1/2020,August,2020,closing_balance,11334461532,12621291854
2020,Highway,9/1/2020,September,2020,closing_balance,12621291854,12621291854
2020,Mass Transit,10/1/2019,October,2019,opening_balance,8254357776,8254357776
2020,Mass Transit,11/1/2019,November,2019,opening_balance,8078110593,8254357776
2020,Mass Transit,12/1/2019,December,2019,opening_balance,7819968521,8254357776
2020,Mass Transit,1/1/2020,January,2020,opening_balance,7440148247,8254357776
2020,Mass Transit,2/1/2020,February,2020,opening_balance,7487564066,8254357776
2020,Mass Transit,3/1/2020,March,2020,opening_balance,7256839884,8254357776
2020,Mass Transit,4/1/2020,April,2020,opening_balance,6910900682,8254357776
2020,Mass Transit,5/1/2020,May,2020,opening_balance,6819695287,8254357776
2020,Mass Transit,6/1/2020,June,2020,opening_balance,6290798993,8254357776
2020,Mass Transit,7/1/2020,July,2020,opening_balance,5565628457,8254357776
2020,Mass Transit,8/1/2020,August,2020,opening_balance,5474571833,8254357776
2020,Mass Transit,9/1/2020,September,2020,opening_balance,5385592998,8254357776
2020,Mass Transit,10/1/2019,October,2019,net_tax_receipts,101253000,5198053888
2020,Mass Transit,11/1/2019,November,2019,net_tax_receipts,563469000,5198053888
2020,Mass Transit,12/1/2019,December,2019,net_tax_receipts,464060000,5198053888
2020,Mass Transit,1/1/2020,January,2020,net_tax_receipts,482482000,5198053888
2020,Mass Transit,2/1/2020,February,2020,net_tax_receipts,454957522.5,5198053888
2020,Mass Transit,3/1/2020,March,2020,net_tax_receipts,409034000,5198053888
2020,Mass Transit,4/1/2020,April,2020,net_tax_receipts,384100000,5198053888
2020,Mass Transit,5/1/2020,May,2020,net_tax_receipts,85953543.35,5198053888
2020,Mass Transit,6/1/2020,June,2020,net_tax_receipts,270163000,5198053888
2020,Mass Transit,7/1/2020,July,2020,net_tax_receipts,475448000,5198053888
2020,Mass Transit,8/1/2020,August,2020,net_tax_receipts,540252000,5198053888
2020,Mass Transit,9/1/2020,September,2020,net_tax_receipts,966881822.1,5198053888
2020,Mass Transit,10/1/2019,October,2019,interest_income,11374749.35,51367388.22
2020,Mass Transit,11/1/2019,November,2019,interest_income,9005623.47,51367388.22
2020,Mass Transit,12/1/2019,December,2019,interest_income,9390579.56,51367388.22
2020,Mass Transit,1/1/2020,January,2020,interest_income,8499599.65,51367388.22
2020,Mass Transit,2/1/2020,February,2020,interest_income,7680214.73,51367388.22
2020,Mass Transit,3/1/2020,March,2020,interest_income,2911404.5,51367388.22
2020,Mass Transit,4/1/2020,April,2020,interest_income,535189.39,51367388.22
2020,Mass Transit,5/1/2020,May,2020,interest_income,395883.94,51367388.22
2020,Mass Transit,6/1/2020,June,2020,interest_income,561759.08,51367388.22
2020,Mass Transit,7/1/2020,July,2020,interest_income,411581.88,51367388.22
2020,Mass Transit,8/1/2020,August,2020,interest_income,308039.5,51367388.22
2020,Mass Transit,9/1/2020,September,2020,interest_income,292763.17,51367388.22
2020,Mass Transit,10/1/2019,October,2019,other_receipts,0,0
2020,Mass Transit,11/1/2019,November,2019,other_receipts,0,0
2020,Mass Transit,12/1/2019,December,2019,other_receipts,0,0
2020,Mass Transit,1/1/2020,January,2020,other_receipts,0,0
2020,Mass Transit,2/1/2020,February,2020,other_receipts,0,0
2020,Mass Transit,3/1/2020,March,2020,other_receipts,0,0
2020,Mass Transit,4/1/2020,April,2020,other_receipts,0,0
2020,Mass Transit,5/1/2020,May,2020,other_receipts,0,0
2020,Mass Transit,6/1/2020,June,2020,other_receipts,0,0
2020,Mass Transit,7/1/2020,July,2020,other_receipts,0,0
2020,Mass Transit,8/1/2020,August,2020,other_receipts,0,0
2020,Mass Transit,9/1/2020,September,2020,other_receipts,0,0
2020,Mass Transit,10/1/2019,October,2019,total_receipts,112627749.4,5249421276
2020,Mass Transit,11/1/2019,November,2019,total_receipts,572474623.5,5249421276
2020,Mass Transit,12/1/2019,December,2019,total_receipts,473450579.6,5249421276
2020,Mass Transit,1/1/2020,January,2020,total_receipts,490981599.7,5249421276
2020,Mass Transit,2/1/2020,February,2020,total_receipts,462637737.3,5249421276
2020,Mass Transit,3/1/2020,March,2020,total_receipts,411945404.5,5249421276
2020,Mass Transit,4/1/2020,April,2020,total_receipts,384635189.4,5249421276
2020,Mass Transit,5/1/2020,May,2020,total_receipts,86349427.29,5249421276
2020,Mass Transit,6/1/2020,June,2020,total_receipts,270724759.1,5249421276
2020,Mass Transit,7/1/2020,July,2020,total_receipts,475859581.9,5249421276
2020,Mass Transit,8/1/2020,August,2020,total_receipts,540560039.5,5249421276
2020,Mass Transit,9/1/2020,September,2020,total_receipts,967174585.3,5249421276
2020,Mass Transit,10/1/2019,October,2019,transfer_to_highway,0,58443763
2020,Mass Transit,11/1/2019,November,2019,transfer_to_highway,11179660,58443763
2020,Mass Transit,12/1/2019,December,2019,transfer_to_highway,1921311,58443763
2020,Mass Transit,1/1/2020,January,2020,transfer_to_highway,599745,58443763
